Date,Price,Car Type,Avg Price,Last 30 days,Last 90 days,YoY Change
05-09-2016,9819.519791402217,2000 Wrangler,11668,4.99,11.56,1.92
07-09-2016,9976.645317671188,2000 Wrangler,11668,4.99,11.56,1.92
09-08-2016,10003.189719162214,2000 Wrangler,11668,4.99,11.56,1.92
11-08-2016,9675.8251541225,2000 Wrangler,11668,4.99,11.56,1.92
01-08-2017,9782.693449896762,2000 Wrangler,11668,4.99,11.56,1.92
03-10-2017,9569.662224896836,2000 Wrangler,11668,4.99,11.56,1.92
05-10-2017,9504.043248608195,2000 Wrangler,11668,4.99,11.56,1.92
07-10-2017,9344.678897917725,2000 Wrangler,11668,4.99,11.56,1.92
09-09-2017,9429.322636717787,2000 Wrangler,11668,4.99,11.56,1.92
11-09-2017,9449.257759801854,2000 Wrangler,11668,4.99,11.56,1.92
01-09-2018,9325.171234860452,2000 Wrangler,11668,4.99,11.56,1.92
03-11-2018,9393.578859315588,2000 Wrangler,11668,4.99,11.56,1.92
05-11-2018,9252.89648744113,2000 Wrangler,11668,4.99,11.56,1.92
07-11-2018,9359.428955140282,2000 Wrangler,11668,4.99,11.56,1.92
09-10-2018,9642.440611705186,2000 Wrangler,11668,4.99,11.56,1.92
11-10-2018,8941.447055510358,2000 Wrangler,11668,4.99,11.56,1.92
01-10-2019,8668.334595268503,2000 Wrangler,11668,4.99,11.56,1.92
03-12-2019,8604.686196070488,2000 Wrangler,11668,4.99,11.56,1.92
05-12-2019,9118.325142911586,2000 Wrangler,11668,4.99,11.56,1.92
07-12-2019,9102.130198880823,2000 Wrangler,11668,4.99,11.56,1.92
09-11-2019,8843.813123266102,2000 Wrangler,11668,4.99,11.56,1.92
11-11-2019,9060.572215823338,2000 Wrangler,11668,4.99,11.56,1.92
01-11-2020,8809.75299748782,2000 Wrangler,11668,4.99,11.56,1.92
03-12-2020,8878.547320156695,2000 Wrangler,11668,4.99,11.56,1.92
05-12-2020,9002.078544776119,2000 Wrangler,11668,4.99,11.56,1.92
07-12-2020,9494.1142010088,2000 Wrangler,11668,4.99,11.56,1.92
09-11-2020,10211.554940711463,2000 Wrangler,11668,4.99,11.56,1.92
11-11-2020,10639.882549473143,2000 Wrangler,11668,4.99,11.56,1.92
01-11-2021,10967.559612130679,2000 Wrangler,11668,4.99,11.56,1.92
03-13-2021,10440.578149988576,2000 Wrangler,11668,4.99,11.56,1.92
05-13-2021,11058.658751218456,2000 Wrangler,11668,4.99,11.56,1.92
07-13-2021,12183.22619190585,2000 Wrangler,11668,4.99,11.56,1.92
09-12-2021,12146.00040074378,2000 Wrangler,11668,4.99,11.56,1.92
11-12-2021,12221.387468434343,2000 Wrangler,11668,4.99,11.56,1.92
01-12-2022,12319.461295671399,2000 Wrangler,11668,4.99,11.56,1.92
03-14-2022,12304.560054054054,2000 Wrangler,11668,4.99,11.56,1.92
05-14-2022,12519.182206682206,2000 Wrangler,11668,4.99,11.56,1.92
07-14-2022,12467.782364025259,2000 Wrangler,11668,4.99,11.56,1.92
09-13-2022,12508.606217263205,2000 Wrangler,11668,4.99,11.56,1.92
11-13-2022,11948.466711458588,2000 Wrangler,11668,4.99,11.56,1.92
01-13-2023,12495.121481983042,2000 Wrangler,11668,4.99,11.56,1.92
03-15-2023,12698.02746028671,2000 Wrangler,11668,4.99,11.56,1.92
05-15-2023,12711.844450469993,2000 Wrangler,11668,4.99,11.56,1.92
07-15-2023,12659.23277785776,2000 Wrangler,11668,4.99,11.56,1.92
09-14-2023,12798.091919365954,2000 Wrangler,11668,4.99,11.56,1.92
11-14-2023,12140.305083980495,2000 Wrangler,11668,4.99,11.56,1.92
01-14-2024,11844.412856666111,2000 Wrangler,11668,4.99,11.56,1.92
03-15-2024,12213.21781110905,2000 Wrangler,11668,4.99,11.56,1.92
05-15-2024,11522.489615074386,2000 Wrangler,11668,4.99,11.56,1.92
07-15-2024,11373.058520523595,2000 Wrangler,11668,4.99,11.56,1.92
09-14-2024,11258.441292356187,2000 Wrangler,11668,4.99,11.56,1.92
11-14-2024,11135.653082130768,2000 Wrangler,11668,4.99,11.56,1.92
01-14-2025,10889.671635182998,2000 Wrangler,11668,4.99,11.56,1.92
03-16-2025,10948.811784984679,2000 Wrangler,11668,4.99,11.56,1.92
11-02-2008,14811.7,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-02-2009,15115.343517788786,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-04-2009,15115.825924387203,2005 Wrangler,14478,-2.65,-6.16,-8.0
05-04-2009,15352.813598400187,2005 Wrangler,14478,-2.65,-6.16,-8.0
07-04-2009,15387.975320871737,2005 Wrangler,14478,-2.65,-6.16,-8.0
09-03-2009,16007.07188851831,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-03-2009,16579.782820806136,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-03-2010,16070.652466811967,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-05-2010,15981.646735209235,2005 Wrangler,14478,-2.65,-6.16,-8.0
05-05-2010,16148.055101134994,2005 Wrangler,14478,-2.65,-6.16,-8.0
07-05-2010,16339.21344434763,2005 Wrangler,14478,-2.65,-6.16,-8.0
09-04-2010,16437.794954224613,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-04-2010,16207.494581033618,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-04-2011,16022.719597847636,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-06-2011,16058.326508711982,2005 Wrangler,14478,-2.65,-6.16,-8.0
05-06-2011,16270.263542017134,2005 Wrangler,14478,-2.65,-6.16,-8.0
07-06-2011,16410.000432083325,2005 Wrangler,14478,-2.65,-6.16,-8.0
09-05-2011,16479.0973094614,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-05-2011,16118.427152819891,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-05-2012,15708.151418685122,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-06-2012,15739.30151122863,2005 Wrangler,14478,-2.65,-6.16,-8.0
05-06-2012,15753.321491310035,2005 Wrangler,14478,-2.65,-6.16,-8.0
07-06-2012,15791.14768186227,2005 Wrangler,14478,-2.65,-6.16,-8.0
09-05-2012,15649.608364409158,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-05-2012,15356.89497856122,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-05-2013,15125.667711429343,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-07-2013,14999.642733466331,2005 Wrangler,14478,-2.65,-6.16,-8.0
05-07-2013,15219.877341329335,2005 Wrangler,14478,-2.65,-6.16,-8.0
07-07-2013,15591.233017274972,2005 Wrangler,14478,-2.65,-6.16,-8.0
09-06-2013,15809.461620237262,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-06-2013,15505.387427291977,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-06-2014,15351.76347502952,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-08-2014,15016.122776472906,2005 Wrangler,14478,-2.65,-6.16,-8.0
05-08-2014,15219.753101736973,2005 Wrangler,14478,-2.65,-6.16,-8.0
07-08-2014,15487.969704323154,2005 Wrangler,14478,-2.65,-6.16,-8.0
09-07-2014,15647.891199787076,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-07-2014,15426.646936969171,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-07-2015,15027.955636228242,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-09-2015,14898.61235817176,2005 Wrangler,14478,-2.65,-6.16,-8.0
05-09-2015,14967.007048109286,2005 Wrangler,14478,-2.65,-6.16,-8.0
07-09-2015,15276.531848873545,2005 Wrangler,14478,-2.65,-6.16,-8.0
09-08-2015,15357.130789904673,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-08-2015,15325.698345688488,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-08-2016,14908.279156695608,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-09-2016,14439.119039131812,2005 Wrangler,14478,-2.65,-6.16,-8.0
05-09-2016,14552.498499323225,2005 Wrangler,14478,-2.65,-6.16,-8.0
07-09-2016,14823.271531679397,2005 Wrangler,14478,-2.65,-6.16,-8.0
09-08-2016,15006.435484549085,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-08-2016,14828.857903088474,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-08-2017,14322.789016223258,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-10-2017,14131.921960651423,2005 Wrangler,14478,-2.65,-6.16,-8.0
05-10-2017,14289.390751519577,2005 Wrangler,14478,-2.65,-6.16,-8.0
07-10-2017,14294.754265775924,2005 Wrangler,14478,-2.65,-6.16,-8.0
09-09-2017,14210.128194693147,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-09-2017,13832.504318677251,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-09-2018,13630.814403453689,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-11-2018,13565.35258165272,2005 Wrangler,14478,-2.65,-6.16,-8.0
05-11-2018,13462.751278176813,2005 Wrangler,14478,-2.65,-6.16,-8.0
07-11-2018,13377.452266498944,2005 Wrangler,14478,-2.65,-6.16,-8.0
09-10-2018,13639.62800516008,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-10-2018,13423.036379497336,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-10-2019,13157.76320980696,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-12-2019,12932.245102747516,2005 Wrangler,14478,-2.65,-6.16,-8.0
05-12-2019,12990.762615420428,2005 Wrangler,14478,-2.65,-6.16,-8.0
07-12-2019,13382.465485873288,2005 Wrangler,14478,-2.65,-6.16,-8.0
09-11-2019,13424.313245219348,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-11-2019,13003.83028690752,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-11-2020,12916.7098250259,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-12-2020,12683.305782675672,2005 Wrangler,14478,-2.65,-6.16,-8.0
05-12-2020,12380.080175124243,2005 Wrangler,14478,-2.65,-6.16,-8.0
07-12-2020,12473.865104496517,2005 Wrangler,14478,-2.65,-6.16,-8.0
09-11-2020,13611.25586071184,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-11-2020,13958.973370739319,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-11-2021,14308.88330380868,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-13-2021,13982.939505041246,2005 Wrangler,14478,-2.65,-6.16,-8.0
05-13-2021,14791.909713185154,2005 Wrangler,14478,-2.65,-6.16,-8.0
07-13-2021,15841.767240066982,2005 Wrangler,14478,-2.65,-6.16,-8.0
09-12-2021,16195.598018037479,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-12-2021,16679.565304141503,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-12-2022,17044.917443985,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-14-2022,16959.880733108417,2005 Wrangler,14478,-2.65,-6.16,-8.0
05-14-2022,17285.4269621422,2005 Wrangler,14478,-2.65,-6.16,-8.0
07-14-2022,17233.42075304322,2005 Wrangler,14478,-2.65,-6.16,-8.0
09-13-2022,17158.675103222693,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-13-2022,16943.409142339897,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-13-2023,16679.843921334923,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-15-2023,16419.18399491902,2005 Wrangler,14478,-2.65,-6.16,-8.0
05-15-2023,16402.001093418985,2005 Wrangler,14478,-2.65,-6.16,-8.0
07-15-2023,15893.515466282193,2005 Wrangler,14478,-2.65,-6.16,-8.0
09-14-2023,16110.033525165158,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-14-2023,16609.94622895623,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-14-2024,16165.583196187341,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-15-2024,16059.643769459382,2005 Wrangler,14478,-2.65,-6.16,-8.0
05-15-2024,15941.80713730066,2005 Wrangler,14478,-2.65,-6.16,-8.0
07-15-2024,16060.86563071298,2005 Wrangler,14478,-2.65,-6.16,-8.0
09-14-2024,16027.721416944423,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-14-2024,15856.035550270624,2005 Wrangler,14478,-2.65,-6.16,-8.0
01-14-2025,15856.35114028012,2005 Wrangler,14478,-2.65,-6.16,-8.0
03-16-2025,15524.19486251809,2005 Wrangler,14478,-2.65,-6.16,-8.0
11-02-2008,20194.861559139787,2007 Wrangler,11867,3.75,2.74,-9.26
01-02-2009,19537.901524049215,2007 Wrangler,11867,3.75,2.74,-9.26
03-04-2009,19513.169240936557,2007 Wrangler,11867,3.75,2.74,-9.26
05-04-2009,19990.329732586146,2007 Wrangler,11867,3.75,2.74,-9.26
07-04-2009,20311.645916733385,2007 Wrangler,11867,3.75,2.74,-9.26
09-03-2009,21604.710669943095,2007 Wrangler,11867,3.75,2.74,-9.26
11-03-2009,21985.78941713672,2007 Wrangler,11867,3.75,2.74,-9.26
01-03-2010,21511.570152356104,2007 Wrangler,11867,3.75,2.74,-9.26
03-05-2010,21345.72333680152,2007 Wrangler,11867,3.75,2.74,-9.26
05-05-2010,21450.585606968565,2007 Wrangler,11867,3.75,2.74,-9.26
07-05-2010,21626.161176376336,2007 Wrangler,11867,3.75,2.74,-9.26
09-04-2010,21581.225557232927,2007 Wrangler,11867,3.75,2.74,-9.26
11-04-2010,21221.544341347315,2007 Wrangler,11867,3.75,2.74,-9.26
01-04-2011,20843.08699164736,2007 Wrangler,11867,3.75,2.74,-9.26
03-06-2011,20807.323793098534,2007 Wrangler,11867,3.75,2.74,-9.26
05-06-2011,20882.414935411885,2007 Wrangler,11867,3.75,2.74,-9.26
07-06-2011,20721.275583953073,2007 Wrangler,11867,3.75,2.74,-9.26
09-05-2011,20490.081697878697,2007 Wrangler,11867,3.75,2.74,-9.26
11-05-2011,20014.71169574151,2007 Wrangler,11867,3.75,2.74,-9.26
01-05-2012,19516.59725563273,2007 Wrangler,11867,3.75,2.74,-9.26
03-06-2012,19574.596334736172,2007 Wrangler,11867,3.75,2.74,-9.26
05-06-2012,19796.88981908988,2007 Wrangler,11867,3.75,2.74,-9.26
07-06-2012,19947.01336583222,2007 Wrangler,11867,3.75,2.74,-9.26
09-05-2012,19780.044330866942,2007 Wrangler,11867,3.75,2.74,-9.26
11-05-2012,19315.173583629963,2007 Wrangler,11867,3.75,2.74,-9.26
01-05-2013,19062.89747729038,2007 Wrangler,11867,3.75,2.74,-9.26
03-07-2013,19041.846957282563,2007 Wrangler,11867,3.75,2.74,-9.26
05-07-2013,19269.932721391364,2007 Wrangler,11867,3.75,2.74,-9.26
07-07-2013,19598.08960292581,2007 Wrangler,11867,3.75,2.74,-9.26
09-06-2013,19717.286946219654,2007 Wrangler,11867,3.75,2.74,-9.26
11-06-2013,19495.92104389188,2007 Wrangler,11867,3.75,2.74,-9.26
01-06-2014,19192.911248427845,2007 Wrangler,11867,3.75,2.74,-9.26
03-08-2014,18965.656838425977,2007 Wrangler,11867,3.75,2.74,-9.26
05-08-2014,19167.618619181507,2007 Wrangler,11867,3.75,2.74,-9.26
07-08-2014,19481.368014082356,2007 Wrangler,11867,3.75,2.74,-9.26
09-07-2014,19449.878564173257,2007 Wrangler,11867,3.75,2.74,-9.26
11-07-2014,19163.900505527472,2007 Wrangler,11867,3.75,2.74,-9.26
01-07-2015,18842.595931896427,2007 Wrangler,11867,3.75,2.74,-9.26
03-09-2015,18546.285660907637,2007 Wrangler,11867,3.75,2.74,-9.26
05-09-2015,18788.74913590488,2007 Wrangler,11867,3.75,2.74,-9.26
07-09-2015,19040.438620556415,2007 Wrangler,11867,3.75,2.74,-9.26
09-08-2015,19079.02765475839,2007 Wrangler,11867,3.75,2.74,-9.26
11-08-2015,18774.79761577084,2007 Wrangler,11867,3.75,2.74,-9.26
01-08-2016,18268.692292803098,2007 Wrangler,11867,3.75,2.74,-9.26
03-09-2016,17830.982673287777,2007 Wrangler,11867,3.75,2.74,-9.26
05-09-2016,17647.200959922193,2007 Wrangler,11867,3.75,2.74,-9.26
07-09-2016,17827.963106023362,2007 Wrangler,11867,3.75,2.74,-9.26
09-08-2016,17151.667011259186,2007 Wrangler,11867,3.75,2.74,-9.26
11-08-2016,16839.65474972141,2007 Wrangler,11867,3.75,2.74,-9.26
01-08-2017,16419.282820130786,2007 Wrangler,11867,3.75,2.74,-9.26
03-10-2017,16022.135677864742,2007 Wrangler,11867,3.75,2.74,-9.26
05-10-2017,15783.506807192674,2007 Wrangler,11867,3.75,2.74,-9.26
07-10-2017,15841.484977259153,2007 Wrangler,11867,3.75,2.74,-9.26
09-09-2017,15765.749668969835,2007 Wrangler,11867,3.75,2.74,-9.26
11-09-2017,15667.165030388032,2007 Wrangler,11867,3.75,2.74,-9.26
01-09-2018,15193.998884263829,2007 Wrangler,11867,3.75,2.74,-9.26
03-11-2018,14786.263935207242,2007 Wrangler,11867,3.75,2.74,-9.26
05-11-2018,14625.47060632779,2007 Wrangler,11867,3.75,2.74,-9.26
07-11-2018,14692.034383166001,2007 Wrangler,11867,3.75,2.74,-9.26
09-10-2018,14605.71187760639,2007 Wrangler,11867,3.75,2.74,-9.26
11-10-2018,14462.282285714286,2007 Wrangler,11867,3.75,2.74,-9.26
01-10-2019,14013.57498184459,2007 Wrangler,11867,3.75,2.74,-9.26
03-12-2019,13717.819590986062,2007 Wrangler,11867,3.75,2.74,-9.26
05-12-2019,13653.072752239761,2007 Wrangler,11867,3.75,2.74,-9.26
07-12-2019,13799.255977656816,2007 Wrangler,11867,3.75,2.74,-9.26
09-11-2019,13668.880627598792,2007 Wrangler,11867,3.75,2.74,-9.26
11-11-2019,13523.23849445325,2007 Wrangler,11867,3.75,2.74,-9.26
01-11-2020,13015.048866920151,2007 Wrangler,11867,3.75,2.74,-9.26
03-12-2020,12962.111793060927,2007 Wrangler,11867,3.75,2.74,-9.26
05-12-2020,12488.684277592629,2007 Wrangler,11867,3.75,2.74,-9.26
07-12-2020,12726.288126576292,2007 Wrangler,11867,3.75,2.74,-9.26
09-11-2020,13965.354711093776,2007 Wrangler,11867,3.75,2.74,-9.26
11-11-2020,14742.898451707415,2007 Wrangler,11867,3.75,2.74,-9.26
01-11-2021,14392.323516356695,2007 Wrangler,11867,3.75,2.74,-9.26
03-13-2021,13941.249149288893,2007 Wrangler,11867,3.75,2.74,-9.26
05-13-2021,14720.116006517925,2007 Wrangler,11867,3.75,2.74,-9.26
07-13-2021,15885.801266877083,2007 Wrangler,11867,3.75,2.74,-9.26
09-12-2021,15839.624448346225,2007 Wrangler,11867,3.75,2.74,-9.26
11-12-2021,16064.98908720984,2007 Wrangler,11867,3.75,2.74,-9.26
01-12-2022,15957.459773101238,2007 Wrangler,11867,3.75,2.74,-9.26
03-14-2022,15647.868333333334,2007 Wrangler,11867,3.75,2.74,-9.26
05-14-2022,15443.81212640647,2007 Wrangler,11867,3.75,2.74,-9.26
07-14-2022,15609.042414514324,2007 Wrangler,11867,3.75,2.74,-9.26
09-13-2022,15480.233104356053,2007 Wrangler,11867,3.75,2.74,-9.26
11-13-2022,15454.135749442794,2007 Wrangler,11867,3.75,2.74,-9.26
01-13-2023,14927.37548436115,2007 Wrangler,11867,3.75,2.74,-9.26
03-15-2023,14580.366836878704,2007 Wrangler,11867,3.75,2.74,-9.26
05-15-2023,14491.283612668241,2007 Wrangler,11867,3.75,2.74,-9.26
07-15-2023,14632.047339675299,2007 Wrangler,11867,3.75,2.74,-9.26
09-14-2023,14528.203758438854,2007 Wrangler,11867,3.75,2.74,-9.26
11-14-2023,13955.391312322829,2007 Wrangler,11867,3.75,2.74,-9.26
01-14-2024,13434.81949240621,2007 Wrangler,11867,3.75,2.74,-9.26
03-15-2024,13264.56444565811,2007 Wrangler,11867,3.75,2.74,-9.26
05-15-2024,13103.803183745807,2007 Wrangler,11867,3.75,2.74,-9.26
07-15-2024,12883.090996010682,2007 Wrangler,11867,3.75,2.74,-9.26
09-14-2024,12469.93582292138,2007 Wrangler,11867,3.75,2.74,-9.26
11-14-2024,12012.995035541013,2007 Wrangler,11867,3.75,2.74,-9.26
01-14-2025,11613.15856687426,2007 Wrangler,11867,3.75,2.74,-9.26
03-16-2025,11399.02609446572,2007 Wrangler,11867,3.75,2.74,-9.26
11-02-2008,13354.779191616766,2004 Wrangler,13275,0.78,-4.32,-6.42
01-02-2009,13824.322103658536,2004 Wrangler,13275,0.78,-4.32,-6.42
03-04-2009,13998.14715261387,2004 Wrangler,13275,0.78,-4.32,-6.42
05-04-2009,14155.325351540418,2004 Wrangler,13275,0.78,-4.32,-6.42
07-04-2009,14117.991760180676,2004 Wrangler,13275,0.78,-4.32,-6.42
09-03-2009,14782.161082296783,2004 Wrangler,13275,0.78,-4.32,-6.42
11-03-2009,15300.847913353025,2004 Wrangler,13275,0.78,-4.32,-6.42
01-03-2010,14948.17485694523,2004 Wrangler,13275,0.78,-4.32,-6.42
03-05-2010,14788.93838977895,2004 Wrangler,13275,0.78,-4.32,-6.42
05-05-2010,15039.549357027707,2004 Wrangler,13275,0.78,-4.32,-6.42
07-05-2010,15426.0076098489,2004 Wrangler,13275,0.78,-4.32,-6.42
09-04-2010,15556.00596179584,2004 Wrangler,13275,0.78,-4.32,-6.42
11-04-2010,15186.219640363128,2004 Wrangler,13275,0.78,-4.32,-6.42
01-04-2011,14827.420487083962,2004 Wrangler,13275,0.78,-4.32,-6.42
03-06-2011,14881.05712845886,2004 Wrangler,13275,0.78,-4.32,-6.42
05-06-2011,15111.11603060279,2004 Wrangler,13275,0.78,-4.32,-6.42
07-06-2011,15345.3226153929,2004 Wrangler,13275,0.78,-4.32,-6.42
09-05-2011,15080.689246958238,2004 Wrangler,13275,0.78,-4.32,-6.42
11-05-2011,14729.406121836551,2004 Wrangler,13275,0.78,-4.32,-6.42
01-05-2012,14415.815787385958,2004 Wrangler,13275,0.78,-4.32,-6.42
03-06-2012,14273.398260039035,2004 Wrangler,13275,0.78,-4.32,-6.42
05-06-2012,14391.292478472871,2004 Wrangler,13275,0.78,-4.32,-6.42
07-06-2012,14479.739336193841,2004 Wrangler,13275,0.78,-4.32,-6.42
09-05-2012,14185.158458426487,2004 Wrangler,13275,0.78,-4.32,-6.42
11-05-2012,13944.788189007204,2004 Wrangler,13275,0.78,-4.32,-6.42
01-05-2013,13789.693131166901,2004 Wrangler,13275,0.78,-4.32,-6.42
03-07-2013,13663.728346770975,2004 Wrangler,13275,0.78,-4.32,-6.42
05-07-2013,13733.88192057174,2004 Wrangler,13275,0.78,-4.32,-6.42
07-07-2013,14001.311191787681,2004 Wrangler,13275,0.78,-4.32,-6.42
09-06-2013,14085.641215243159,2004 Wrangler,13275,0.78,-4.32,-6.42
11-06-2013,13816.89924131673,2004 Wrangler,13275,0.78,-4.32,-6.42
01-06-2014,13655.755786847329,2004 Wrangler,13275,0.78,-4.32,-6.42
03-08-2014,13529.83725615284,2004 Wrangler,13275,0.78,-4.32,-6.42
05-08-2014,13701.731153462646,2004 Wrangler,13275,0.78,-4.32,-6.42
07-08-2014,13945.866458179558,2004 Wrangler,13275,0.78,-4.32,-6.42
09-07-2014,13932.94081860785,2004 Wrangler,13275,0.78,-4.32,-6.42
11-07-2014,13863.784542196701,2004 Wrangler,13275,0.78,-4.32,-6.42
01-07-2015,13806.610618202632,2004 Wrangler,13275,0.78,-4.32,-6.42
03-09-2015,13475.715989065317,2004 Wrangler,13275,0.78,-4.32,-6.42
05-09-2015,13686.106145251397,2004 Wrangler,13275,0.78,-4.32,-6.42
07-09-2015,13948.035425101214,2004 Wrangler,13275,0.78,-4.32,-6.42
09-08-2015,14129.68548919408,2004 Wrangler,13275,0.78,-4.32,-6.42
11-08-2015,13912.03979924093,2004 Wrangler,13275,0.78,-4.32,-6.42
01-08-2016,13506.817026476578,2004 Wrangler,13275,0.78,-4.32,-6.42
03-09-2016,13307.558958333333,2004 Wrangler,13275,0.78,-4.32,-6.42
05-09-2016,13410.974941430044,2004 Wrangler,13275,0.78,-4.32,-6.42
07-09-2016,13562.906209111456,2004 Wrangler,13275,0.78,-4.32,-6.42
